id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
11030,3,7944953,blob,major,44:51.9,class,org.eclipse.xtext.common.types.descriptions.JvmDeclaredTypeSignatureHashProvider.SignatureHashBuilder,git@github.com:eclipse/xtext-extras.git,5634c291880cd46fe2f8e9a47e48ef88b85e8bda,/org.eclipse.xtext.common.types/src/org/eclipse/xtext/common/types/descriptions/JvmDeclaredTypeSignatureHashProvider.java,77,261,https://github.com/eclipse/xtext-extras/blob/5634c291880cd46fe2f8e9a47e48ef88b85e8bda/org.eclipse.xtext.common.types/src/org/eclipse/xtext/common/types/descriptions/JvmDeclaredTypeSignatureHashProvider.java/#L77-L261,0
11035,3,7075575,blob,critical,45:55.6,class,java.util.concurrent.locks.ReentrantReadWriteLock.Sync,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/concurrent/locks/ReentrantReadWriteLock.java,255,684,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/concurrent/locks/ReentrantReadWriteLock.java/#L255-L684,1
11038,3,5247450,blob,critical,46:23.6,class,org.apache.oozie.tools.diag.AppInfoCollector,git@github.com:apache/oozie.git,491e73ee9f941dfb25dfe92121fb033295ef42ee,/tools/src/main/java/org/apache/oozie/tools/diag/AppInfoCollector.java,45,443,https://github.com/apache/oozie/blob/491e73ee9f941dfb25dfe92121fb033295ef42ee/tools/src/main/java/org/apache/oozie/tools/diag/AppInfoCollector.java/#L45-L443,1
11044,3,7303656,blob,major,47:23.3,class,com.microsoft.tfs.core.clients.versioncontrol.ResolutionOptions,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/ResolutionOptions.java,17,213,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/clients/versioncontrol/ResolutionOptions.java/#L17-L213,1
11050,3,9199423,blob,critical,50:13.4,class,org.eclipse.birt.data.engine.api.script.BaseScriptEvalUtil,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/api/script/BaseScriptEvalUtil.java,59,1292,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/data/org.eclipse.birt.data/src/org/eclipse/birt/data/engine/api/script/BaseScriptEvalUtil.java/#L59-L1292,1
11070,3,6141685,blob,major,57:43.9,class,org.eclipse.dltk.core.tests.ProjectSetup,git@github.com:eclipse/dltk.core.git,ff5ee79db0c2234347cb3f956de9b31047f43613,/core/tests/org.eclipse.dltk.core.tests/src/org/eclipse/dltk/core/tests/ProjectSetup.java,55,349,https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/tests/org.eclipse.dltk.core.tests/src/org/eclipse/dltk/core/tests/ProjectSetup.java/#L55-L349,1
11104,10,7182108,blob,major,07:16.5,class,org.opengrok.indexer.analysis.CtagsReader,git@github.com:oracle/opengrok.git,bd2770a04a3eda7af19fae482d880d56cce0eeb9,/opengrok-indexer/src/main/java/org/opengrok/indexer/analysis/CtagsReader.java,39,829,https://github.com/oracle/opengrok/blob/bd2770a04a3eda7af19fae482d880d56cce0eeb9/opengrok-indexer/src/main/java/org/opengrok/indexer/analysis/CtagsReader.java/#L39-L829,1
11132,13,5327402,blob,major,36:26.2,class,org.apache.nifi.provenance.lucene.DeleteIndexAction,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-nar-bundles/nifi-provenance-repository-bundle/nifi-persistent-provenance-repository/src/main/java/org/apache/nifi/provenance/lucene/DeleteIndexAction.java,34,122,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-provenance-repository-bundle/nifi-persistent-provenance-repository/src/main/java/org/apache/nifi/provenance/lucene/DeleteIndexAction.java/#L34-L122,1
11141,13,7952037,blob,major,39:06.8,class,org.eclipse.titan.runtime.core.TitanLoggerApi.Port__Queue_template,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanLoggerApi.java,94342,95377,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.runtime/src/org/eclipse/titan/runtime/core/TitanLoggerApi.java/#L94342-L95377,1
11152,3,7101859,blob,critical,40:10.4,class,java.util.logging.Logger,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/logging/Logger.java,180,1727,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/logging/Logger.java/#L180-L1727,1
11154,3,6263358,blob,major,40:44.2,class,org.eclipse.ice.reactor.plant.Subchannel,git@github.com:eclipse/ice.git,3f6e0265f5b476ff90a660397ce83992944142c4,/org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java,25,303,https://github.com/eclipse/ice/blob/3f6e0265f5b476ff90a660397ce83992944142c4/org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java/#L25-L303,1
11184,3,7798188,blob,major,13:41.8,class,org.apache.geode.experimental.driver.ValueEncoder,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-experimental-driver/src/main/java/org/apache/geode/experimental/driver/ValueEncoder.java,32,155,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-experimental-driver/src/main/java/org/apache/geode/experimental/driver/ValueEncoder.java/#L32-L155,1
11204,3,7356708,blob,major,39:00.5,class,ms.tfs.workitemtracking.configurationsettingsservice._03._ConfigurationSettingsServiceSoapService,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/workitemtracking/configurationsettingsservice/_03/_ConfigurationSettingsServiceSoapService.java,53,439,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/tfs/workitemtracking/configurationsettingsservice/_03/_ConfigurationSettingsServiceSoapService.java/#L53-L439,1
11208,3,6785826,blob,critical,39:52.5,class,com.facebook.ads.sdk.AdCampaignActivity.APIRequestGet,git@github.com:facebook/facebook-java-business-sdk.git,561f1a75e1220b55a160a1b92b0187f72be9cd08,/src/main/java/com/facebook/ads/sdk/AdCampaignActivity.java,610,1160,https://github.com/facebook/facebook-java-business-sdk/blob/561f1a75e1220b55a160a1b92b0187f72be9cd08/src/main/java/com/facebook/ads/sdk/AdCampaignActivity.java/#L610-L1160,1
11210,3,4620157,blob,critical,42:13.0,class,org.codehaus.groovy.ast.tools.GenericsUtils,git@github.com:apache/groovy.git,00ee0547c00673a93e0843a9d72c8e4293d1efdb,/src/main/java/org/codehaus/groovy/ast/tools/GenericsUtils.java,68,1044,https://github.com/apache/groovy/blob/00ee0547c00673a93e0843a9d72c8e4293d1efdb/src/main/java/org/codehaus/groovy/ast/tools/GenericsUtils.java/#L68-L1044,1
11212,3,8025468,blob,critical,42:29.7,class,org.eclipse.xtext.xbase.ui.editor.actions.ImportsAwareClipboardAction,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.xbase.ui/src/org/eclipse/xtext/xbase/ui/editor/actions/ImportsAwareClipboardAction.java,79,520,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.xbase.ui/src/org/eclipse/xtext/xbase/ui/editor/actions/ImportsAwareClipboardAction.java/#L79-L520,1
11229,3,7418065,blob,major,56:03.3,class,com.oracle.truffle.llvm.parser.metadata.debuginfo.DebugInfoFunctionProcessor.SymbolProcessor,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/sulong/projects/com.oracle.truffle.llvm.parser/src/com/oracle/truffle/llvm/parser/metadata/debuginfo/DebugInfoFunctionProcessor.java,145,308,https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/sulong/projects/com.oracle.truffle.llvm.parser/src/com/oracle/truffle/llvm/parser/metadata/debuginfo/DebugInfoFunctionProcessor.java/#L145-L308,1
11230,3,7228058,blob,major,56:22.3,class,reactor.core.publisher.MonoWhen,git@github.com:reactor/reactor-core.git,3958e2fabf49e16229dda5df39e7cde46797ec51,/reactor-core/src/main/java/reactor/core/publisher/MonoWhen.java,36,292,https://github.com/reactor/reactor-core/blob/3958e2fabf49e16229dda5df39e7cde46797ec51/reactor-core/src/main/java/reactor/core/publisher/MonoWhen.java/#L36-L292,1
11237,3,4456492,blob,major,57:01.3,class,org.apache.drill.exec.planner.logical.DrillFilterItemStarReWriterRule,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillFilterItemStarReWriterRule.java,52,353,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/planner/logical/DrillFilterItemStarReWriterRule.java/#L52-L353,1
11240,3,5828468,blob,critical,57:32.1,class,org.apache.unomi.mailchimp.services.internal.MailChimpServiceImpl,git@github.com:apache/unomi.git,1745c5221401a05e66ebf80fbe9cce2790442b3a,/extensions/unomi-mailchimp/services/src/main/java/org/apache/unomi/mailchimp/services/internal/MailChimpServiceImpl.java,40,434,https://github.com/apache/unomi/blob/1745c5221401a05e66ebf80fbe9cce2790442b3a/extensions/unomi-mailchimp/services/src/main/java/org/apache/unomi/mailchimp/services/internal/MailChimpServiceImpl.java/#L40-L434,1
11250,3,4241628,blob,major,58:55.9,class,org.apache.commons.imaging.formats.jpeg.xmp.JpegRewriter,git@github.com:apache/commons-imaging.git,fa7c16f434061d441d1c0d9dbcfd0f4c3092c880,/src/main/java/org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter.java,40,353,https://github.com/apache/commons-imaging/blob/fa7c16f434061d441d1c0d9dbcfd0f4c3092c880/src/main/java/org/apache/commons/imaging/formats/jpeg/xmp/JpegRewriter.java/#L40-L353,1
11262,3,8132817,blob,major,01:17.5,class,org.eclipse.xtext.parser.unorderedGroups.backtrackingBug325745TestLanguage.impl.BacktrackingBug325745TestLanguagePackageImpl,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parser/unorderedGroups/backtrackingBug325745TestLanguage/impl/BacktrackingBug325745TestLanguagePackageImpl.java,28,426,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parser/unorderedGroups/backtrackingBug325745TestLanguage/impl/BacktrackingBug325745TestLanguagePackageImpl.java/#L28-L426,1
11264,3,3931780,blob,major,02:06.2,class,org.apache.accumulo.proxy.thrift.AccumuloProxy.deleteTable_args,git@github.com:apache/accumulo.git,f896c98c2356a52dfa2235d2cc02ae556ab17909,/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,30526,31009,https://github.com/apache/accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java/#L30526-L31009,1
11266,3,6738255,blob,major,21:37.0,class,org.eclipse.wst.dtd.ui.tests.viewer.ViewerTestDTD,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/ViewerTestDTD.java,51,495,https://github.com/eclipse/webtools.sourceediting/blob/fe6d03fa6ca31c9e5ebeba67b32f14d14335657d/xml/tests/org.eclipse.wst.dtd.ui.tests/src/org/eclipse/wst/dtd/ui/tests/viewer/ViewerTestDTD.java/#L51-L495,1
11272,3,8987975,blob,major,33:28.2,class,org.apache.lucene.index.DocumentsWriterDeleteQueue,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/lucene/core/src/java/org/apache/lucene/index/DocumentsWriterDeleteQueue.java,71,495,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/lucene/core/src/java/org/apache/lucene/index/DocumentsWriterDeleteQueue.java/#L71-L495,1
11285,3,9074421,blob,major,45:57.4,class,org.eclipse.jdt.apt.core.internal.generatedfile.GeneratedResourceChangeListener,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/GeneratedResourceChangeListener.java,46,250,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.apt.core/src/org/eclipse/jdt/apt/core/internal/generatedfile/GeneratedResourceChangeListener.java/#L46-L250,0.5
11288,3,6511935,blob,major,46:34.4,class,org.eclipse.triquetrum.workflow.editor.features.ActorAddFeature,git@github.com:eclipse/triquetrum.git,e4c5834ce3d68bd97820157d426a427dfe8e2a9b,/plugins/editor/org.eclipse.triquetrum.workflow.editor/src/main/java/org/eclipse/triquetrum/workflow/editor/features/ActorAddFeature.java,57,288,https://github.com/eclipse/triquetrum/blob/e4c5834ce3d68bd97820157d426a427dfe8e2a9b/plugins/editor/org.eclipse.triquetrum.workflow.editor/src/main/java/org/eclipse/triquetrum/workflow/editor/features/ActorAddFeature.java/#L57-L288,1
11299,3,7327189,blob,major,47:09.3,class,com.microsoft.tfs.client.common.ui.wit.controls.QueryItemTreeControl,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/wit/controls/QueryItemTreeControl.java,52,416,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.client.common.ui/src/com/microsoft/tfs/client/common/ui/wit/controls/QueryItemTreeControl.java/#L52-L416,1
11305,3,8285514,blob,major,47:41.9,class,org.apache.james.rrt.lib.AbstractRecipientRewriteTable,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/server/data/data-library/src/main/java/org/apache/james/rrt/lib/AbstractRecipientRewriteTable.java,47,351,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/server/data/data-library/src/main/java/org/apache/james/rrt/lib/AbstractRecipientRewriteTable.java/#L47-L351,1
11334,3,7563057,blob,major,52:25.7,class,org.springframework.validation.DataBinder,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,/spring-context/src/main/java/org/springframework/validation/DataBinder.java,110,911,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-context/src/main/java/org/springframework/validation/DataBinder.java/#L110-L911,1
11342,3,5786929,blob,critical,53:42.1,class,org.apache.tez.runtime.library.common.writers.UnorderedPartitionedKVWriter,git@github.com:apache/tez.git,d5675c332497c1ac1dedefdf91e87476b5c0d7a9,/tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/writers/UnorderedPartitionedKVWriter.java,89,1427,https://github.com/apache/tez/blob/d5675c332497c1ac1dedefdf91e87476b5c0d7a9/tez-runtime-library/src/main/java/org/apache/tez/runtime/library/common/writers/UnorderedPartitionedKVWriter.java/#L89-L1427,1
11345,3,6611503,blob,critical,55:51.0,class,org.eclipse.n4js.validation.validators.utils.MemberMatrix,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src/org/eclipse/n4js/validation/validators/utils/MemberMatrix.java,59,597,https://github.com/eclipse/n4js/blob/f715912fce0352ab574ff878086f77d17a78c908/plugins/org.eclipse.n4js/src/org/eclipse/n4js/validation/validators/utils/MemberMatrix.java/#L59-L597,1
11357,3,4745312,blob,critical,57:45.2,class,org.netbeans.html.boot.impl.FnUtils.FindInClass.FindInMethod,git@github.com:apache/incubator-netbeans-html4j.git,7b354fd0de6a8aeba13aab8264de1c974af5d9c0,/boot/src/main/java/org/netbeans/html/boot/impl/FnUtils.java,163,532,https://github.com/apache/incubator-netbeans-html4j/blob/7b354fd0de6a8aeba13aab8264de1c974af5d9c0/boot/src/main/java/org/netbeans/html/boot/impl/FnUtils.java/#L163-L532,0.5
11369,3,8004086,blob,major,42:51.5,class,org.eclipse.xtext.ui.tests.editor.contentassist.unorderedGroupsTest.impl.LoopedModelImpl,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/unorderedGroupsTest/impl/LoopedModelImpl.java,40,375,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/unorderedGroupsTest/impl/LoopedModelImpl.java/#L40-L375,1
11390,3,7757709,blob,critical,45:28.3,class,org.apache.druid.query.groupby.epinephelinae.GroupByMergingQueryRunnerV2,git@github.com:apache/incubator-druid.git,8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5,/processing/src/main/java/org/apache/druid/query/groupby/epinephelinae/GroupByMergingQueryRunnerV2.java,72,392,https://github.com/apache/incubator-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/processing/src/main/java/org/apache/druid/query/groupby/epinephelinae/GroupByMergingQueryRunnerV2.java/#L72-L392,1
11405,3,9049945,blob,major,47:08.1,class,org.eclipse.jdt.internal.core.nd.db.LongString,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/db/LongString.java,25,248,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/nd/db/LongString.java/#L25-L248,0.5
11414,3,7747098,blob,major,48:06.5,class,org.apache.brooklyn.util.text.StringFunctions,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741,/brooklyn-server/utils/common/src/main/java/org/apache/brooklyn/util/text/StringFunctions.java,32,415,https://github.com/apache/incubator-brooklyn/blob/337a5d22d5e9c98cc96ea1085383cbed1ee0b741/brooklyn-server/utils/common/src/main/java/org/apache/brooklyn/util/text/StringFunctions.java/#L32-L415,1
11418,3,4035683,blob,critical,52:24.1,class,org.apache.beam.runners.dataflow.worker.WindmillStateReader,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/WindmillStateReader.java,61,722,https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/WindmillStateReader.java/#L61-L722,1
11427,3,4306236,blob,major,53:21.2,class,org.apache.kerby.has.server.web.WebServer,git@github.com:apache/directory-kerby.git,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,/has-project/has-server/src/main/java/org/apache/kerby/has/server/web/WebServer.java,43,374,https://github.com/apache/directory-kerby/blob/19fa650424f60d23d1c1bf0af4bb80ffcb8d8843/has-project/has-server/src/main/java/org/apache/kerby/has/server/web/WebServer.java/#L43-L374,1
11448,3,4496340,blob,major,04:24.3,class,org.apache.drill.exec.server.rest.profile.OperatorWrapper,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/OperatorWrapper.java,43,442,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/server/rest/profile/OperatorWrapper.java/#L43-L442,1
11451,3,5740146,blob,critical,04:47.3,class,org.apache.storm.generated.Assignment,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/generated/Assignment.java,26,1404,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/Assignment.java/#L26-L1404,1
11465,3,7161553,blob,major,06:06.7,class,com.microsoft.connecteddevices.signinhelpers.MSATokenRequest,git@github.com:Microsoft/project-rome.git,0bcfbd6e1a7e69ec5832740640d7fb9945a1125f,/Android/samples/signinhelpers/src/main/java/com/microsoft/connecteddevices/signinhelpers/MSATokenRequest.java,36,204,https://github.com/Microsoft/project-rome/blob/0bcfbd6e1a7e69ec5832740640d7fb9945a1125f/Android/samples/signinhelpers/src/main/java/com/microsoft/connecteddevices/signinhelpers/MSATokenRequest.java/#L36-L204,0.5
11474,3,3700666,blob,critical,44:28.7,class,com.alibaba.otter.canal.protocol.CanalEntry.RowChange.Builder,git@github.com:alibaba/canal.git,08167c95c767fd3c9879584c0230820a8476a7a7,/protocol/src/main/java/com/alibaba/otter/canal/protocol/CanalEntry.java,8477,9689,https://github.com/alibaba/canal/blob/08167c95c767fd3c9879584c0230820a8476a7a7/protocol/src/main/java/com/alibaba/otter/canal/protocol/CanalEntry.java/#L8477-L9689,1
11492,3,5823351,blob,major,10:10.5,class,org.apache.uima.ruta.testing.evaluator.FeatureCasEvaluator,git@github.com:apache/uima-ruta.git,08efb111a775b4ba01cf048ac699aa9c22188325,/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java,40,388,https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388,1
11501,3,5111458,blob,major,11:34.4,class,org.apache.maven.plugins.checkstyle.CheckstyleViolationCheckMojo,git@github.com:apache/maven-checkstyle-plugin.git,eee0ba18a70e6d6bd51797c70a83cf844f882286,/src/main/java/org/apache/maven/plugins/checkstyle/CheckstyleViolationCheckMojo.java,75,872,https://github.com/apache/maven-checkstyle-plugin/blob/eee0ba18a70e6d6bd51797c70a83cf844f882286/src/main/java/org/apache/maven/plugins/checkstyle/CheckstyleViolationCheckMojo.java/#L75-L872,1
11515,3,8442950,blob,major,27:48.5,class,org.apache.camel.spi.RestConfiguration,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/core/camel-api/src/main/java/org/apache/camel/spi/RestConfiguration.java,25,585,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-api/src/main/java/org/apache/camel/spi/RestConfiguration.java/#L25-L585,1
11518,3,9071100,blob,critical,28:05.1,class,org.eclipse.jdt.core.tests.model.CompletionWithMissingTypesTests,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionWithMissingTypesTests.java,24,1876,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CompletionWithMissingTypesTests.java/#L24-L1876,0.5
11532,3,5702079,blob,major,30:37.8,class,org.apache.storm.generated.Nimbus.beginBlobDownload_args,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/generated/Nimbus.java,26965,27327,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/Nimbus.java/#L26965-L27327,1
11535,3,6454251,blob,major,31:12.5,class,org.tukaani.xz.SeekableXZInputStream,git@github.com:eclipse/packagedrone.git,3869c1643cdc6f7cb8b26097a7b6994683b13d7e,/bundles/org.tukani.xz/src/org/tukaani/xz/SeekableXZInputStream.java,76,1152,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.tukani.xz/src/org/tukaani/xz/SeekableXZInputStream.java/#L76-L1152,1
11553,3,5115838,blob,critical,32:57.4,class,org.apache.manifoldcf.crawler.connectors.filenet.FilenetConnector,git@github.com:apache/manifoldcf.git,542db79eb8662c086e39ee7deac743da430f5714,/connectors/filenet/connector/src/main/java/org/apache/manifoldcf/crawler/connectors/filenet/FilenetConnector.java,35,3962,https://github.com/apache/manifoldcf/blob/542db79eb8662c086e39ee7deac743da430f5714/connectors/filenet/connector/src/main/java/org/apache/manifoldcf/crawler/connectors/filenet/FilenetConnector.java/#L35-L3962,0.5
11554,3,9034294,blob,critical,33:13.3,class,org.eclipse.jdt.core.JavaConventions,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java,42,892,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java/#L42-L892,0.5
11556,3,8491397,blob,critical,33:30.5,class,com.cloud.vm.dao.VMInstanceDao,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/engine/schema/src/main/java/com/cloud/vm/dao/VMInstanceDao.java,34,155,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/engine/schema/src/main/java/com/cloud/vm/dao/VMInstanceDao.java/#L34-L155,1
11566,3,4131952,blob,critical,34:47.4,class,org.apache.calcite.util.ImmutableBitSet,git@github.com:apache/calcite.git,a648f9c12309cc253628930b0cab98591caa66ab,/core/src/main/java/org/apache/calcite/util/ImmutableBitSet.java,46,1144,https://github.com/apache/calcite/blob/a648f9c12309cc253628930b0cab98591caa66ab/core/src/main/java/org/apache/calcite/util/ImmutableBitSet.java/#L46-L1144,1
11610,3,4329859,blob,critical,02:54.4,class,org.apache.derby.client.net.NetAgent,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,/java/org.apache.derby.client/org/apache/derby/client/net/NetAgent.java,43,550,https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.client/org/apache/derby/client/net/NetAgent.java/#L43-L550,1
11616,3,3732429,blob,critical,03:49.3,class,com.alibaba.druid.pool.DruidDataSource,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,109,3626,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidDataSource.java/#L109-L3626,1
